
0	0	0
0.0001248	0	0
0.0002496	0	0
0.0003744	0	0
0.0004992	0	0
0.000624	0	0
0.0007488	-8	0
0.0008736	0	8
0.0009984	-8	-8
0.0011232	8	8
0.001248	-16	-16
0.0013728	16	16
0.0014976	-16	-24
0.0016224	24	24
0.0017472	-32	-32
0.001872	40	47
0.0019968	-48	-56
0.0021216	56	68
0.0022464	-67	-80
0.0023712	85	99
0.002496	-101	-120
0.0026208	120	144
0.0027456	-137	-168
0.0028704	162	199
0.0029952	-193	-233
0.00312	224	275
0.0032448	-257	-317
0.0033696	297	365
0.0034944	-343	-421
0.0036192	394	484
0.003744	-446	-556
0.0038688	509	632
0.0039936	-575	-714
0.0041184	654	810
0.0042432	-736	-916
0.004368	826	1034
0.0044928	-925	-1157
0.0046176	1037	1298
0.0047424	-1159	-1450
0.0048672	1289	1620
0.004992	-1436	-1804
0.0051168	1592	2003
0.0052416	-1767	-2221
0.0053664	1956	2461
0.0054912	-2163	-2725
0.005616	2389	3009
0.0057408	-2637	-3322
0.0058656	2911	3666
0.0059904	-3208	-4046
0.0061152	3538	4461
0.00624	-3900	-4917
0.0063648	4305	5422
0.0064896	-4757	-5987
0.0066144	5262	6620
0.0067392	-5832	-7328
0.006864	6485	8134
0.0069888	-7240	-9055
0.0071136	8115	10126
0.0072384	-9155	-11385
0.0073632	10406	12886
0.007488	-11955	-14712
0.0076128	13923	17002
0.0077376	-16514	-19964
0.0078624	20097	23959
0.0079872	-25394	-29677
0.008112	34023	38599
0.0082368	-50440	-54622
0.0083616	92652	92743
0.0084864	-511898	-529845
0.0086112	-590676	-468
0.008736	662075	70329
0.0088608	368897	-845977
0.0089856	-222785	-131271
0.0091104	451396	478497
0.0092352	790648	-150448
0.00936	-213429	-190298
0.0094848	-196099	861498
0.0096096	589442	546438
0.0097344	-6190	-339669
0.0098592	-886019	184971
0.009984	-192150	688890
0.0101088	177418	-273107
0.0102336	-616427	-542529
0.0103584	-457177	194735
0.0104832	476596	-160972
0.010608	57343	-907404
0.0107328	-445041	-130578
0.0108576	475592	437183
0.0109824	843807	-360261
0.0111072	-113605	-382211
0.011232	-99140	633728
0.0113568	622248	432539
0.0114816	49670	-222027
0.0116064	-595900	398202
0.0117312	104019	688434
0.011856	191058	-305497
0.0119808	-772638	-370430
0.0121056	-526587	464450
0.0122304	414206	-5148
0.0123552	-33943	-815425
0.01248	-516175	-161158
0.0126048	330577	245181
0.0127296	553899	-504315
0.0128544	-247805	-330967
0.0129792	69006	592342
0.013104	805606	156561
0.0132288	55813	-463739
0.0133536	-571126	376282
0.0134784	228443	750098
0.0136032	335868	-195614
0.013728	-593785	-219291
0.0138528	-355967	513855
0.0139776	360241	-32853
0.0141024	-269042	-664284
0.0142272	-620541	125387
0.014352	377147	349454
0.0144768	499159	-618010
0.0146016	-428954	-455486
0.0147264	-99593	504576
0.0148512	692139	90481
0.014976	55131	-476919
0.0151008	-398303	304415
0.0152256	395691	519072
0.0153504	321271	-375137
0.0154752	-622933	-150714
0.0156	-214292	687824
0.0157248	559020	54620
0.0158496	-157451	-629365
0.0159744	-612604	149727
0.0160992	261263	395622
0.016224	324117	-455172
0.0163488	-466565	-250334
0.0164736	-27332	508044
0.0165984	616958	-94566
0.0167232	-168255	-586808
0.016848	-532672	314233
0.0169728	399526	506326
0.0170976	394003	-435266
0.0172224	-488713	-257394
0.0173472	-117865	497782
0.017472	502134	-53158
0.0175968	-181603	-485548
0.0177216	-411389	333173
0.0178464	485633	381428
0.0179712	324982	-515394
0.018096	-569028	-162839
0.0182208	-93153	648499
0.0183456	546760	27779
0.0184704	-196312	-462792
0.0185952	-486588	296773
0.01872	314455	304973
0.0188448	120947	-530303
0.0189696	-619741	-146351
0.0190944	17352	511581
0.0192192	623842	-254793
0.019344	-190676	-662030
0.0194688	-397121	272014
0.0195936	527679	364376
0.0197184	374425	-432018
0.0198432	-390530	-14691
0.019968	129285	641385
0.0200928	526929	-66310
0.0202176	-393144	-345628
0.0203424	-543776	571969
0.0204672	383910	432675
0.020592	95469	-569500
0.0207168	-740809	-207349
0.0208416	-127937	431680
0.0209664	442610	-313823
0.0210912	-276599	-627141
0.021216	-267587	243732
0.0213408	676860	126660
0.0214656	340982	-660682
0.0215904	-441532	-14643
0.0217152	249078	750517
0.02184	727386	-632
0.0219648	-227263	-310011
0.0220896	-451020	584348
0.0222144	319377	459178
0.0223392	-69659	-391565
0.022464	-787422	56265
0.0225888	-64111	514732
0.0227136	374815	-432558
0.0228384	-498652	-729181
0.0229632	-454054	216504
0.023088	587752	93925
0.0232128	362964	-712684
0.0233376	-295129	-146263
0.0234624	364748	497689
0.0235872	688879	-162929
0.023712	-225973	-202867
0.0238368	-226236	753695
0.0239616	568055	487116
0.0240864	5725	-386048
0.0242112	-815074	148074
0.024336	-152450	638541
0.0244608	228015	-252512
0.0245856	-556015	-520703
0.0247104	-416384	214773
0.0248352	456941	-126756
0.02496	54731	-828913
0.0250848	-442023	-97872
0.0252096	459317	444737
0.0253344	794531	-362624
0.0254592	-146550	-373113
0.025584	-122349	619796
0.0257088	612363	417977
0.0258336	47430	-243614
0.0259584	-590171	375963
0.0260832	98676	669682
0.026208	198032	-302137
0.0263328	-760851	-368217
0.0264576	-516294	468897
0.0265824	426505	-11232
0.0267072	-29949	-827402
0.026832	-531781	-171408
0.0269568	327816	259666
0.0270816	579610	-501185
0.0272064	-226781	-350143
0.0273312	68156	588492
0.027456	822417	179283
0.0275808	81997	-449344
0.0277056	-575304	390182
0.0278304	213642	789988
0.0279552	340155	-161554
0.02808	-614461	-231136
0.0282048	-421975	515574
0.0283296	315529	-9015
0.0284544	-268084	-680670
0.0285792	-640582	57464
0.028704	347080	303428
0.0288288	517360	-649243
0.0289536	-383892	-510701
0.0290784	-72599	469898
0.0292032	742109	113965
0.029328	140344	-454453
0.0294528	-353603	310715
0.0295776	384570	583659
0.0297024	328568	-269883
0.0298272	-614315	-93157
0.029952	-269943	704885
0.0300768	466744	88639
0.0302016	-219476	-617828
0.0303264	-672371	98265
0.0304512	188836	337537
0.030576	303497	-506475
0.0307008	-432019	-337825
0.0308256	-816	406330
0.0309504	654408	-134020
0.0310752	-70647	-585127
0.0312	-421109	314783
0.0313248	463529	534552
0.0314496	433480	-350586
0.0315744	-463161	-161425
0.0316992	-139656	582973
0.031824	438031	35753
0.0319488	-253296	-424008
0.0320736	-496592	333783
0.0321984	371766	345003
0.0323232	234173	-566088
0.032448	-610499	-245589
0.0325728	-99534	540427
0.0326976	579793	-73063
0.0328224	-124516	-549230
0.0329472	-398484	245339
0.033072	411801	317122
0.0331968	239135	-477345
0.0333216	-529082	-84324
0.0334464	46080	600553
0.0335712	615260	-132035
0.033696	-229677	-558109
0.0338208	-487047	340170
0.0339456	413964	415178
0.0340704	279545	-439497
0.0341952	-490911	-96131
0.03432	27793	547750
0.0344448	500849	-144458
0.0345696	-342041	-462359
0.0346944	-488063	441290
0.0348192	452237	375107
0.034944	220268	-571647
0.0350688	-618795	-201581
0.0351936	-61830	494147
0.0353184	506372	-180183
0.0354432	-220436	-517008
0.035568	-306816	313767
0.0356928	562318	230844
0.0358176	256708	-569431
0.0359424	-521547	-26592
0.0360672	117653	687021
0.036192	626464	-52870
0.0363168	-244447	-404173
0.0364416	-454297	443050
0.0365664	330793	366604
0.0366912	32939	-435216
0.036816	-644622	-9125
0.0369408	16798	482818
0.0370656	439087	-356028
0.0371904	-402016	-617982
0.0373152	-403534	296078
0.03744	553326	190880
0.0375648	308186	-598364
0.0376896	-360720	-89479
0.0378144	248890	506075
0.0379392	570262	-159932
0.038064	-283078	-248953
0.0381888	-269831	639064
0.0383136	520957	373130
0.0384384	18738	-456497
0.0385632	-737242	80044
0.038688	-65038	580290
0.0388128	320041	-260059
0.0389376	-458686	-494401
0.0390624	-352385	263040
0.0391872	484970	-39126
0.039312	67553	-724813
0.0394368	-459885	-21984
0.0395616	388744	495290
0.0396864	708142	-325700
0.0398112	-227670	-375666
0.039936	-203252	587376
0.0400608	561457	372786
0.0401856	43375	-326426
