
0	0	0
0.0001248	0	0
0.0002496	0	0
0.0003744	0	0
0.0004992	0	0
0.000624	0	0
0.0007488	-8	0
0.0008736	0	8
0.0009984	-8	-8
0.0011232	8	8
0.001248	-16	-16
0.0013728	16	16
0.0014976	-16	-24
0.0016224	24	24
0.0017472	-32	-32
0.001872	40	47
0.0019968	-48	-56
0.0021216	56	68
0.0022464	-66	-80
0.0023712	82	98
0.002496	-98	-120
0.0026208	115	144
0.0027456	-136	-168
0.0028704	162	199
0.0029952	-192	-233
0.00312	219	274
0.0032448	-257	-319
0.0033696	292	365
0.0034944	-338	-421
0.0036192	389	484
0.003744	-442	-555
0.0038688	502	631
0.0039936	-568	-715
0.0041184	647	810
0.0042432	-727	-917
0.004368	816	1033
0.0044928	-914	-1159
0.0046176	1024	1296
0.0047424	-1144	-1450
0.0048672	1274	1622
0.004992	-1415	-1803
0.0051168	1569	2001
0.0052416	-1744	-2220
0.0053664	1930	2462
0.0054912	-2133	-2725
0.005616	2354	3012
0.0057408	-2598	-3323
0.0058656	2869	3666
0.0059904	-3161	-4045
0.0061152	3486	4461
0.00624	-3841	-4919
0.0063648	4240	5425
0.0064896	-4687	-5990
0.0066144	5185	6623
0.0067392	-5747	-7332
0.006864	6390	8138
0.0069888	-7135	-9060
0.0071136	8000	10131
0.0072384	-9026	-11389
0.0073632	10263	12891
0.007488	-11796	-14721
0.0076128	13746	17008
0.0077376	-16312	-19969
0.0078624	19870	23962
0.0079872	-25131	-29675
0.008112	33713	38590
0.0082368	-50063	-54585
0.0083616	92171	92616
0.0084864	-511672	-527802
0.0086112	-593277	3116
0.008736	663154	71095
0.0088608	367526	-847733
0.0089856	-224028	-129948
0.0091104	452879	479366
0.0092352	791985	-151830
0.00936	-214593	-193504
0.0094848	-199833	860726
0.0096096	590697	547083
0.0097344	-4778	-339984
0.0098592	-888558	186397
0.009984	-194672	689175
0.0101088	177251	-275615
0.0102336	-618751	-543946
0.0103584	-459364	196416
0.0104832	477046	-160922
0.010608	61304	-907454
0.0107328	-446070	-133916
0.0108576	475590	437475
0.0109824	847730	-360127
0.0111072	-112442	-385042
0.011232	-100312	636138
0.0113568	623865	433043
0.0114816	48104	-223080
0.0116064	-598108	398839
0.0117312	100037	689384
0.011856	194492	-304873
0.0119808	-773845	-374125
0.0121056	-531924	463136
0.0122304	415871	-5101
0.0123552	-31873	-815734
0.01248	-516517	-163351
0.0126048	330373	247317
0.0127296	555908	-502188
0.0128544	-247749	-333170
0.0129792	68097	594877
0.013104	808566	157341
0.0132288	57910	-462814
0.0133536	-575318	374891
0.0134784	225733	752430
0.0136032	337896	-194172
0.013728	-592667	-225470
0.0138528	-359808	515551
0.0139776	363131	-30257
0.0141024	-265801	-667628
0.0142272	-623940	121181
0.014352	375378	354884
0.0144768	503282	-617974
0.0146016	-431835	-460445
0.0147264	-102215	506736
0.0148512	692152	95318
0.014976	58042	-475566
0.0151008	-399844	305034
0.0152256	394885	522088
0.0153504	322511	-374421
0.0154752	-625807	-153877
0.0156	-218973	686469
0.0157248	558786	56493
0.0158496	-155346	-633398
0.0159744	-615769	143071
0.0160992	260610	398453
0.016224	328434	-455669
0.0163488	-464155	-252639
0.0164736	-33194	510323
0.0165984	618422	-93788
0.0167232	-164802	-588881
0.016848	-537298	313650
0.0169728	396349	508654
0.0170976	395732	-432141
0.0172224	-491532	-259831
0.0173472	-122297	498631
0.017472	504497	-48894
0.0175968	-179624	-487991
0.0177216	-413808	332210
0.0178464	482689	385961
0.0179712	329544	-515040
0.018096	-567466	-166279
0.0182208	-96054	648738
0.0183456	546823	33431
0.0184704	-193022	-465221
0.0185952	-488093	295366
0.01872	311744	308313
0.0188448	123412	-531009
0.0189696	-620033	-150931
0.0190944	15821	513235
0.0192192	626820	-249505
0.019344	-184340	-664038
0.0194688	-400265	271095
0.0195936	525758	367951
0.0197184	375757	-429370
0.0198432	-393712	-19164
0.019968	125348	641828
0.0200928	529223	-62879
0.0202176	-392297	-347154
0.0203424	-548676	569834
0.0204672	383431	435720
0.020592	99074	-573120
0.0207168	-741553	-212409
0.0208416	-130806	432025
0.0209664	449007	-311727
0.0210912	-273780	-629286
0.021216	-267909	245160
0.0213408	677439	129422
0.0214656	344443	-662871
0.0215904	-441263	-15227
0.0217152	248082	752082
0.02184	730823	1368
0.0219648	-225213	-310959
0.0220896	-452944	583413
0.0222144	321241	461603
0.0223392	-65904	-394293
0.022464	-785717	53836
0.0225888	-66683	515147
0.0227136	376749	-433873
0.0228384	-496402	-731060
0.0229632	-456234	216656
0.023088	591015	94701
0.0232128	362051	-713637
0.0233376	-295297	-144369
0.0234624	364892	499306
0.0235872	690455	-163779
0.023712	-223627	-205287
0.0238368	-229191	753241
0.0239616	568104	487006
0.0240864	7431	-388021
0.0242112	-816683	149733
0.024336	-153096	640757
0.0244608	230197	-256314
0.0245856	-555149	-523940
0.0247104	-419186	217636
0.0248352	459884	-126217
0.02496	54463	-831206
0.0250848	-442343	-95063
0.0252096	459398	445946
0.0253344	794662	-365378
0.0254592	-145383	-374959
0.025584	-121176	622952
0.0257088	613619	417817
0.0258336	45899	-245686
0.0259584	-590857	378007
0.0260832	102722	672338
0.026208	196519	-302192
0.0263328	-766702	-366668
0.0264576	-515102	470690
0.0265824	425443	-12442
0.0267072	-34355	-830053
0.026832	-535716	-169359
0.0269568	330492	256556
0.0270816	578018	-506890
0.0272064	-230249	-349115
0.0273312	69714	589173
0.027456	824043	177171
0.0275808	77472	-448394
0.0277056	-573797	394903
0.0278304	218604	790704
0.0279552	338961	-164716
0.02808	-618795	-225583
0.0282048	-417801	519205
0.0283296	315484	-7812
0.0284544	-274264	-677471
0.0285792	-640912	60494
0.028704	350556	304337
0.0288288	514580	-652877
0.0289536	-389313	-509608
0.0290784	-67667	471199
0.0292032	744223	108788
0.029328	139177	-458354
0.0294528	-352191	315945
0.0295776	390136	581640
0.0297024	326142	-273766
0.0298272	-614483	-89024
0.029952	-264308	710740
0.0300768	469125	83067
0.0302016	-225689	-616440
0.0303264	-675097	106827
0.0304512	191636	336581
0.030576	299223	-509510
0.0307008	-435342	-337798
0.0308256	3988	408962
0.0309504	657621	-140975
0.0310752	-75352	-584419
0.0312	-421006	318189
0.0313248	472543	532225
0.0314496	431239	-356047
0.0315744	-465311	-156814
0.0316992	-134181	588285
0.031824	439428	33389
0.0319488	-259038	-423865
0.0320736	-493232	339591
0.0321984	377061	342232
0.0323232	230552	-570965
0.032448	-614444	-241418
0.0325728	-91431	544894
0.0326976	581033	-77797
0.0328224	-130366	-551108
0.0329472	-398848	250712
0.033072	417217	313712
0.0331968	235714	-481388
0.0333216	-530011	-80454
0.0334464	52095	602189
0.0335712	616760	-136439
0.033696	-234149	-560615
0.0338208	-489013	344854
0.0339456	419816	412751
0.0340704	281155	-440408
0.0341952	-490772	-93989
0.03432	30238	547845
0.0344448	499232	-149765
0.0345696	-345560	-460760
0.0346944	-483415	446220
0.0348192	455543	372377
0.034944	216442	-577197
0.0350688	-619783	-195946
0.0351936	-56893	497034
0.0353184	507407	-182503
0.0354432	-224760	-517887
0.035568	-305973	318569
0.0356928	564796	227068
0.0358176	251946	-571861
0.0359424	-524229	-22956
0.0360672	123141	687401
0.036192	627152	-58654
0.0363168	-248195	-405411
0.0364416	-453342	444859
0.0365664	335267	367972
0.0366912	30432	-435344
0.036816	-646899	-3745
0.0369408	20580	483731
0.0370656	437801	-358778
0.0371904	-405065	-615961
0.0373152	-403544	299722
0.03744	555425	188673
0.0375648	303786	-601698
0.0376896	-364367	-89947
0.0378144	251612	505197
0.0379392	573139	-164958
0.038064	-284439	-247812
0.0381888	-267784	641504
0.0383136	524122	373712
0.0384384	17893	-458376
0.0385632	-739206	83174
0.038688	-62271	584190
0.0388128	319099	-261300
0.0389376	-461730	-494895
0.0390624	-351123	267665
0.0391872	483506	-37970
0.039312	63634	-727433
0.0394368	-462630	-21526
0.0395616	392201	495528
0.0396864	709246	-330154
0.0398112	-228876	-378614
0.039936	-201282	589897
0.0400608	565515	370609
0.0401856	42130	-327053
