
0	0	0
0.0001248	0	0
0.0002496	0	0
0.0003744	0	0
0.0004992	0	0
0.000624	0	0
0.0007488	0	0
0.0008736	0	0
0.0009984	0	0
0.0011232	0	8
0.001248	-8	-8
0.0013728	8	8
0.0014976	-8	-8
0.0016224	8	16
0.0017472	-8	-16
0.001872	16	24
0.0019968	-16	-24
0.0021216	24	32
0.0022464	-24	-40
0.0023712	32	48
0.002496	-34	-56
0.0026208	40	69
0.0027456	-48	-80
0.0028704	58	96
0.0029952	-71	-112
0.00312	80	129
0.0032448	-95	-150
0.0033696	108	173
0.0034944	-125	-200
0.0036192	142	228
0.003744	-164	-262
0.0038688	187	296
0.0039936	-211	-337
0.0041184	241	382
0.0042432	-270	-430
0.004368	304	485
0.0044928	-341	-545
0.0046176	382	610
0.0047424	-426	-680
0.0048672	476	760
0.004992	-530	-847
0.0051168	588	941
0.0052416	-654	-1043
0.0053664	723	1154
0.0054912	-800	-1279
0.005616	884	1411
0.0057408	-975	-1559
0.0058656	1077	1720
0.0059904	-1185	-1894
0.0061152	1307	2090
0.00624	-1443	-2306
0.0063648	1591	2544
0.0064896	-1759	-2809
0.0066144	1948	3107
0.0067392	-2156	-3439
0.006864	2395	3821
0.0069888	-2672	-4256
0.0071136	2990	4766
0.0072384	-3368	-5363
0.0073632	3822	6078
0.007488	-4380	-6959
0.0076128	5084	8064
0.0077376	-6005	-9506
0.0078624	7271	11475
0.0079872	-9126	-14344
0.008112	12126	18936
0.0082368	-17799	-27521
0.0083616	32499	49431
0.0084864	-209934	-341290
0.0086112	-246404	-272163
0.008736	44676	-38427
0.0088608	216642	-114847
0.0089856	269063	-126377
0.0091104	188849	-88354
0.0092352	158791	72664
0.00936	138375	164727
0.0094848	122971	219081
0.0096096	48944	176051
0.0097344	-67640	142959
0.0098592	-206588	117497
0.009984	-253091	137229
0.0101088	-204660	91950
0.0102336	-111062	-22123
0.0103584	-70017	-178492
0.0104832	-65583	-270375
0.010608	-70115	-272409
0.0107328	-20767	-170920
0.0108576	107575	-54595
0.0109824	256411	-19930
0.0111072	272558	-56208
0.011232	151363	-4798
0.0113568	54912	162975
0.0114816	89524	273719
0.0116064	106547	202746
0.0117312	-22742	79021
0.011856	-206928	50161
0.0119808	-276654	101484
0.0121056	-215517	92318
0.0122304	-116642	-2324
0.0123552	-50220	-133835
0.01248	-29850	-232480
0.0126048	-29537	-246824
0.0127296	2609	-168808
0.0128544	102604	-74626
0.0129792	198676	-32835
0.013104	206866	-24474
0.0132288	145618	31198
0.0133536	77577	122883
0.0134784	48603	201316
0.0136032	37199	213941
0.013728	13000	145125
0.0138528	-80608	32098
0.0139776	-219139	-18361
0.0141024	-273276	34401
0.0142272	-163820	64269
0.014352	-11430	-47243
0.0144768	20518	-206244
0.0146016	-33742	-236573
0.0147264	-18167	-138767
0.0148512	88632	-54078
0.014976	175246	-40541
0.0151008	173754	-35632
0.0152256	123472	7956
0.0153504	58412	81802
0.0154752	21222	164955
0.0156	28509	203520
0.0157248	34653	145224
0.0158496	-31584	38609
0.0159744	-147633	-15560
0.0160992	-209103	8610
0.016224	-168675	23256
0.0163488	-73150	-17189
0.0164736	-4133	-102613
0.0165984	12960	-170487
0.0167232	-4621	-167784
0.016848	8760	-84918
0.0169728	99695	1930
0.0170976	189747	-5078
0.0172224	157603	-54163
0.0173472	36933	-6614
0.017472	-17625	127343
0.0175968	30887	200106
0.0177216	66501	146200
0.0178464	3668	51990
0.0179712	-91552	9765
0.018096	-154413	11570
0.0182208	-154972	24260
0.0183456	-101457	12351
0.0184704	-27645	-49516
0.0185952	-1055	-135837
0.01872	-29092	-157917
0.0188448	-25363	-91486
0.0189696	56454	-24198
0.0190944	141169	-20316
0.0192192	150487	-51271
0.019344	90986	-37302
0.0194688	26869	37475
0.0195936	7743	128334
0.0197184	39372	173790
0.0198432	60704	123071
0.019968	1676	26943
0.0200928	-125233	-6308
0.0202176	-182971	46578
0.0203424	-118560	70386
0.0204672	-33209	-11577
0.020592	-28684	-122168
0.0207168	-64549	-152606
0.0208416	-54082	-107657
0.0209664	15846	-62460
0.0210912	96366	-43451
0.021216	152528	-49108
0.0213408	141366	-59099
0.0214656	71933	-20901
0.0215904	20828	85274
0.0217152	47408	173598
0.02184	83918	155667
0.0219648	29462	72128
0.0220896	-84863	35125
0.0222144	-161610	56821
0.0223392	-155008	72217
0.022464	-98704	27627
0.0225888	-49795	-65834
0.0227136	-45334	-156935
0.0228384	-71595	-174875
0.0229632	-46912	-106208
0.023088	64062	-43945
0.0232128	170688	-55829
0.0233376	175265	-88431
0.0234624	102113	-39713
0.0235872	59724	73565
0.023712	69516	159537
0.0238368	71888	171310
0.0239616	35661	133108
0.0240864	-42992	77968
0.0242112	-144847	42266
0.024336	-202839	55629
0.0244608	-161262	57556
0.0245856	-68036	-27845
0.0247104	-37207	-157099
0.0248352	-69603	-209932
0.02496	-56550	-152201
0.0250848	45223	-76915
0.0252096	157910	-58871
0.0253344	197812	-67940
0.0254592	159107	-41506
0.025584	91162	38363
0.0257088	51629	151267
0.0258336	55945	213744
0.0259584	55607	177194
0.0260832	-27386	86400
0.026208	-152817	41492
0.0263328	-218352	56498
0.0264576	-181362	43150
0.0265824	-109647	-35482
0.0267072	-62460	-134412
0.026832	-36290	-195808
0.0269568	-13783	-195267
0.0270816	29111	-135207
0.0272064	118934	-53647
0.0273312	210362	-21797
0.027456	215118	-32845
0.0275808	114440	11673
0.0277056	29675	137649
0.0278304	32619	236240
0.0279552	46326	211374
0.02808	-16108	111297
0.0282048	-132950	38164
0.0283296	-215787	20499
0.0284544	-215796	13102
0.0285792	-142795	-25435
0.028704	-53495	-112110
0.0288288	-9040	-201860
0.0289536	-4892	-213891
0.0290784	29667	-136001
0.0292032	127898	-51357
0.029328	208545	-22106
0.0294528	203734	-10464
0.0295776	134054	38406
0.0297024	54305	117032
0.0298272	1896	192307
0.029952	-18839	223389
0.0300768	-27389	170305
0.0302016	-76543	50608
0.0303264	-180709	-34494
0.0304512	-237188	-34906
0.030576	-171329	-21257
0.0307008	-47221	-85753
0.0308256	18769	-187811
0.0309504	14659	-214493
0.0310752	33994	-140413
0.0312	108585	-45843
0.0313248	186844	7335
0.0314496	208561	18885
0.0315744	149615	33446
0.0316992	44612	82859
0.031824	-32365	171374
0.0319488	-42457	219273
0.0320736	-31594	166726
0.0321984	-70141	56140
0.0323232	-149150	-23513
0.032448	-187142	-49487
0.0325728	-154679	-60553
0.0326976	-78290	-84585
0.0328224	5460	-125611
0.0329472	57547	-169552
0.033072	58880	-160427
0.0331968	60295	-67879
0.0333216	123757	38867
0.0334464	199257	64818
0.0335712	173621	24840
0.033696	49429	32941
0.0338208	-53696	119099
0.0339456	-67627	188725
0.0340704	-40180	162904
0.0341952	-46994	70233
0.03432	-96480	-17987
0.0344448	-147350	-63746
0.0345696	-145033	-59519
0.0346944	-76642	-56309
0.0348192	14541	-94479
0.034944	50919	-147319
0.0350688	37596	-138943
0.0351936	37345	-57318
0.0353184	89358	23791
0.0354432	142503	55445
0.035568	142790	45063
0.0356928	85099	30473
0.0358176	-6185	44060
0.0359424	-77142	102028
0.0360672	-74499	150320
0.036192	-23708	114420
0.0363168	-25424	1354
0.0364416	-95327	-69857
0.0365664	-139318	-47262
0.0366912	-82287	-13992
0.036816	8600	-45036
0.0369408	44728	-112455
0.0370656	22129	-130847
0.0371904	2142	-78242
0.0373152	27513	321
0.03744	89323	53436
0.0375648	132853	43104
0.0376896	111990	800
0.0378144	22851	-3125
0.0379392	-47539	56607
0.038064	-48609	117500
0.0381888	-15202	105192
0.0383136	-12566	41265
0.0384384	-51749	-11446
0.0385632	-91358	-25738
0.038688	-93855	-13000
0.0388128	-49075	-5953
0.0389376	16002	-42151
0.0390624	36069	-109724
0.0391872	-9060	-130285
0.039312	-37589	-54214
0.0394368	23596	35607
0.0395616	119011	42961
0.0396864	135806	-15943
0.0398112	69628	-32675
0.039936	-1702	22185
0.0400608	-17652	87415
0.0401856	-1272	112899
0.0403104	11447	82253
0.0404352	-20670	26016
