
0	0	0
0.0001248	0	0
0.0002496	0	0
0.0003744	0	0
0.0004992	0	0
0.000624	0	0
0.0007488	0	0
0.0008736	0	0
0.0009984	-8	-4
0.0011232	8	8
0.001248	-8	-8
0.0013728	8	8
0.0014976	-12	-16
0.0016224	16	16
0.0017472	-16	-24
0.001872	24	29
0.0019968	-28	-37
0.0021216	34	41
0.0022464	-40	-53
0.0023712	50	64
0.002496	-61	-76
0.0026208	72	92
0.0027456	-85	-106
0.0028704	100	127
0.0029952	-118	-149
0.00312	138	173
0.0032448	-161	-202
0.0033696	183	232
0.0034944	-213	-269
0.0036192	244	305
0.003744	-278	-352
0.0038688	315	400
0.0039936	-357	-454
0.0041184	406	513
0.0042432	-455	-582
0.004368	513	654
0.0044928	-575	-733
0.0046176	643	821
0.0047424	-718	-918
0.0048672	801	1024
0.004992	-891	-1142
0.0051168	987	1268
0.0052416	-1099	-1405
0.0053664	1215	1558
0.0054912	-1343	-1725
0.005616	1484	1905
0.0057408	-1637	-2102
0.0058656	1808	2321
0.0059904	-1991	-2560
0.0061152	2197	2823
0.00624	-2420	-3114
0.0063648	2673	3435
0.0064896	-2951	-3793
0.0066144	3265	4194
0.0067392	-3620	-4645
0.006864	4022	5159
0.0069888	-4487	-5747
0.0071136	5026	6430
0.0072384	-5665	-7232
0.0073632	6437	8192
0.007488	-7388	-9367
0.0076128	8588	10842
0.0077376	-10169	-12764
0.0078624	12347	15367
0.0079872	-15557	-19134
0.008112	20771	25100
0.0082368	-30690	-36069
0.0083616	56399	63248
0.0084864	-338746	-401905
0.0086112	-441092	-177012
0.008736	154660	78289
0.0088608	272305	-250119
0.0089856	155605	-159379
0.0091104	189402	34916
0.0092352	298939	80623
0.00936	156208	87048
0.0094848	130373	237531
0.0096096	110392	134892
0.0097344	-148919	45303
0.0098592	-351121	214761
0.009984	-171132	288579
0.0101088	-104570	6627
0.0102336	-237854	-85897
0.0103584	-127440	-25239
0.0104832	102766	-222084
0.010608	-28113	-430725
0.0107328	-129387	-201790
0.0108576	128089	-12404
0.0109824	268714	-124827
0.0111072	101316	-71884
0.011232	134176	195115
0.0113568	262432	177244
0.0114816	96470	100858
0.0116064	-37540	262035
0.0117312	99873	240587
0.011856	-22221	-88887
0.0119808	-410623	-85761
0.0121056	-394485	201774
0.0122304	-58175	130571
0.0123552	-14900	-181026
0.01248	-109393	-212223
0.0126048	1586	-154557
0.0127296	81277	-204073
0.0128544	79264	-121456
0.0129792	240376	-25626
0.013104	274281	-159229
0.0132288	-15270	-106206
0.0133536	-90618	284306
0.0134784	195431	382873
0.0136032	188530	99449
0.013728	-114875	68737
0.0138528	-119954	213443
0.0139776	-10349	34169
0.0141024	-209958	-163958
0.0142272	-321897	-20515
0.014352	-89178	17183
0.0144768	-3170	-200927
0.0146016	-111839	-191491
0.0147264	20651	-15972
0.0148512	222917	-82937
0.014976	154694	-140820
0.0151008	138542	23931
0.0152256	264918	23244
0.0153504	98049	-109890
0.0154752	-177804	98814
0.0156	-64987	371780
0.0157248	125832	224187
0.0158496	-33495	6177
0.0159744	-172490	67722
0.0160992	-84464	46999
0.016224	-110977	-106729
0.0163488	-162212	-63213
0.0164736	20459	-58215
0.0165984	54511	-289842
0.0167232	-193844	-244178
0.016848	-116687	137475
0.0169728	298542	157155
0.0170976	321170	-152526
0.0172224	36020	-115429
0.0173472	43999	126762
0.017472	144844	77161
0.0175968	-12869	7427
0.0177216	-106741	148491
0.0178464	-13177	146118
0.0179712	-93305	13312
0.018096	-200744	94158
0.0182208	-34698	137774
0.0183456	50399	-92612
0.0184704	-108793	-176446
0.0185952	-70285	-42559
0.01872	101031	-142193
0.0188448	-44156	-278918
0.0189696	-178314	-18073
0.0190944	108946	200829
0.0192192	309047	-9130
0.019344	99552	-121227
0.0194688	2239	88648
0.0195936	132715	129705
0.0197184	59294	14504
0.0198432	-76279	92326
0.019968	-2565	118610
0.0200928	-71914	-63821
0.0202176	-312739	4166
0.0203424	-187492	256019
0.0204672	154070	92954
0.020592	81970	-262519
0.0207168	-152213	-219642
0.0208416	-52188	-49074
0.0209664	78364	-119084
0.0210912	7682	-121833
0.021216	62667	23872
0.0213408	170184	-13071
0.0214656	33722	-34464
0.0215904	-14498	199777
0.0217152	212419	239714
0.02184	187748	-32179
0.0219648	-127385	-45455
0.0220896	-153744	162617
0.0222144	-13759	63353
0.0223392	-181568	-106036
0.022464	-293038	72103
0.0225888	-20776	145110
0.0227136	115249	-140177
0.0228384	-62211	-239348
0.0229632	-46598	-67250
0.023088	136167	-84581
0.0232128	96908	-170366
0.0233376	48803	-29108
0.0234624	160551	25550
0.0235872	75814	-48867
0.023712	-106343	151171
0.0238368	75539	380765
0.0239616	278234	147335
0.0240864	6825	-126182
0.0242112	-267762	25071
0.024336	-152902	148955
0.0244608	-87504	-26114
0.0245856	-193796	-81448
0.0247104	-110125	-24204
0.0248352	4082	-158261
0.02496	-91080	-187183
0.0250848	-3957	30066
0.0252096	313926	-5815
0.0253344	271878	-267709
0.0254592	-18868	-149818
0.025584	28674	166710
0.0257088	180613	138377
0.0258336	7582	61661
0.0259584	-105624	255870
0.0260832	51324	271156
0.026208	10157	16437
0.0263328	-215498	-15646
0.0264576	-171534	72001
0.0265824	-52507	-89569
0.0267072	-154225	-216855
0.026832	-142165	-110953
0.0269568	45765	-133134
0.0270816	19200	-223007
0.0272064	-27247	-7528
0.0273312	266457	159776
0.027456	422074	-83027
0.0275808	103410	-182715
0.0277056	-85825	132485
0.0278304	76336	276526
0.0279552	58321	115487
0.02808	-143621	117899
0.0282048	-128834	183010
0.0283296	-106770	28002
0.0284544	-245062	-22809
0.0285792	-146320	87646
0.028704	115774	-100085
0.0288288	9393	-396582
0.0289536	-206792	-254505
0.0290784	-18524	8499
0.0292032	206396	-63465
0.029328	123130	-102084
0.0294528	115503	97554
0.0295776	254367	119455
0.0297024	145895	17990
0.0298272	-31937	148252
0.029952	43085	232924
0.0300768	15723	40447
0.0302016	-239431	-2001
0.0303264	-251014	151931
0.0304512	-80699	47469
0.030576	-158400	-139368
0.0307008	-202098	-20632
0.0308256	96521	4418
0.0309504	212943	-302131
0.0310752	-44620	-352210
0.0312	-68126	-23898
0.0313248	201317	75695
0.0314496	213376	-47226
0.0315744	65903	46504
0.0316992	100126	179676
0.031824	73686	126430
0.0319488	-73465	178877
0.0320736	3446	262534
0.0321984	86851	13251
0.0323232	-195906	-205006
0.032448	-394967	-2973
0.0325728	-148699	128504
0.0326976	31257	-100746
0.0328224	-72135	-196549
0.0329472	-8286	-63403
0.033072	174746	-118645
0.0331968	102508	-192849
0.0333216	54187	-1375
0.0334464	229839	74453
0.0335712	180882	-78764
0.033696	-87662	25225
0.0338208	-54690	286447
0.0339456	103671	207021
0.0340704	-41838	37218
0.0341952	-158071	136242
0.03432	6366	108491
0.0344448	-18045	-174709
0.0345696	-257574	-186518
0.0346944	-191943	27190
0.0348192	52918	-38877
0.034944	33045	-188933
0.0350688	-21453	-79840
0.0351936	121801	-5433
0.0353184	131507	-73708
0.0354432	50925	40091
0.035568	194792	140457
0.0356928	225337	-66397
0.0358176	-111886	-121186
0.0359424	-243541	213730
0.0360672	31902	308503
0.036192	93391	19159
0.0363168	-137650	-53235
0.0364416	-126664	74632
0.0365664	3254	-29714
0.0366912	-86445	-138971
0.036816	-92728	-29595
0.0369408	88578	-65519
0.0370656	29855	-231065
0.0371904	-139517	-81238
0.0373152	30599	151464
0.03744	234561	33462
0.0375648	99496	-79656
0.0376896	21080	75956
0.0378144	143876	80588
0.0379392	38901	-70540
0.038064	-166215	45364
0.0381888	-56820	206985
0.0383136	59297	41272
0.0384384	-114777	-67772
0.0385632	-156462	77996
0.038688	23628	53434
0.0388128	-754	-126032
0.0389376	-97751	-55470
0.0390624	74726	6644
0.0391872	123736	-210183
0.039312	-137205	-209732
0.0394368	-130760	128902
0.0395616	196347	174065
0.0396864	217529	-81570
0.0398112	-11477	-60879
0.039936	5297	115410
0.0400608	84214	62228
0.0401856	-23119	24022
0.0403104	-28976	113214
0.0404352	41501	7060
